MasterIncidentNumber,CalendarYear,Month,DayOfMonth,Call_Type,Problem,Battalion,Jurisdiction,ResponseArea,PriorityDescription,Response Status,Districts,Location 1
15096630,2015,Oct,3,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,3,"(30241126, 97727767)"
15096644,2015,Oct,3,Fire,TRASH - Trash Fire,B5,AFD,00-4210,3F,Left Blank,2,"(30165611, 97625615)"
15096768,2015,Oct,4,Fire,TRASH - Trash Fire,B5,AFD,00-0601,3F,Code 3,9,"(30244684, 97740488)"
15110796,2015,Nov,11,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Code 3,3,"(30232910, 97728954)"
15110800,2015,Nov,11,Fire,ELEC - Electrical Fire,B4,AFD,00-2903,3F,Code 3,5,"(30179501, 97820377)"
15110809,2015,Nov,11,Fire,GRASS - Small Grass Fire,B3,AFD,00-2806,3F,Code 3,7,"(30425417, 97714775)"
15096848,2015,Oct,4,Fire,AUTO - Auto Fire,B4,AFD,00-3604,2F,Code 3,5,"(30160294, 97789771)"
15096864,2015,Oct,4,Fire,TRASH - Trash Fire,B4,AFD,00-3604,3F,Code 3,5,"(30153553, 97791785)"
15096885,2015,Oct,4,Fire,TRASH - Trash Fire,B3,AFD,00-1404,3F,Code 3,9,"(30294851, 97709768)"
15096897,2015,Oct,4,Fire,AUTO - Auto Fire,B3,AFD,00-0803,2F,Code 3,4,"(30365267, 97717929)"
15096898,2015,Oct,4,Fire,TRASH - Trash Fire,B5,AFD,00-0504,3F,Code 1,1,"(30287590, 97669776)"
15096974,2015,Oct,5,Fire,ELEC - Electrical Fire,B3,AFD,00-4101,3F,Code 3,1,"(30345130, 97615396)"
15096984,2015,Oct,5,Fire,GRASS - Small Grass Fire,B1,AFD,00-0903,3F,Code 3,9,"(30315993, 97723425)"
15097014,2015,Oct,5,Fire,TRASH - Trash Fire,B3,AFD,00-2301,3F,Code 1,1,"(30366953, 97681497)"
15097106,2015,Oct,5,Fire,GRASS - Small Grass Fire,B2,AFD,00-3801,3F,Code 3,6,"(30444053, 97787207)"
15110868,2015,Nov,11,Fire,AUTO - Auto Fire,B4,AFD,00-27SV,2F,Code 3,,"(30233583, 97818332)"
15110905,2015,Nov,11,Fire,TRASH - Trash Fire,B4,AFD,00-2905,3F,Code 3,8,"(30149359, 97851655)"
15097223,2015,Oct,5,Fire,ELEC - Electrical Fire,B5,AFD,00-2205,3F,Code 3,3,"(30237298, 97693929)"
15097236,2015,Oct,5,Fire,GRASS - Small Grass Fire,B5,AFD,00-2205,3F,Code 3,3,"(30230204, 97693104)"
15097306,2015,Oct,5,Fire,AUTO - Auto Fire,B5,AFD,00-4201,2F,Code 3,2,"(30218392, 97668456)"
15097356,2015,Oct,6,Fire,GRASS - Small Grass Fire,B3,AFD,00-4005,3F,Code 3,7,"(30437227, 97668968)"
15097358,2015,Oct,6,Fire,GRASS - Small Grass Fire,B3,AFD,00-2808,3F,Code 3,7,"(30442165, 97697049)"
15111005,2015,Nov,11,Fire,AUTO - Auto Fire,B1,AFD,00-1003,2F,Code 3,10,"(30277687, 97771866)"
15111007,2015,Nov,11,Fire,AUTO - Auto Fire,B1,AFD,00-0401,2F,Code 3,9,"(30273486, 97760424)"
15111176,2015,Nov,12,Fire,AUTO - Auto Fire,B3,AFD,00-2304,2F,Code 3,4,"(30336698, 97694527)"
15111199,2015,Nov,12,Fire,TRASH - Trash Fire,B5,AFD,00-2205,3F,Code 1,3,"(30234686, 97695393)"
15111288,2015,Nov,12,Fire,TRASH - Trash Fire,B4,AFD,00-2907,3F,Code 1,,"(30149532, 97842576)"
15111341,2015,Nov,12,Fire,TRASH - Trash Fire,B2,AFD,00-2502,3F,Left Blank,6,"(30413015, 97739820)"
15111345,2015,Nov,12,Fire,TRASH - Trash Fire,B3,AFD,00-2606,3F,Code 3,1,"(30298543, 97645861)"
15111354,2015,Nov,13,Fire,ELEC - Electrical Fire,B1,AFD,00-0301,3F,Code 3,9,"(30290651, 97733592)"
15111368,2015,Nov,13,Fire,TRASH - Trash Fire,B4,AFD,00-1707,3F,Code 3,3,"(30228025, 97756806)"
15111476,2015,Nov,13,Fire,AUTO - Auto Fire,B1,AFD,00-1205,2F,Code 3,9,"(30317895, 97734878)"
15111509,2015,Nov,13,Fire,GRASS - Small Grass Fire,B2,AFD,00-1902,3F,Code 3,10,"(30342915, 97783854)"
15111587,2015,Nov,13,Fire,ELEC - Electrical Fire,B5,AFD,00-2202,3F,Code 3,3,"(30238973, 97730271)"
15111625,2015,Nov,13,Fire,ELEC - Electrical Fire,B3,AFD,00-3004,3F,Code 3,1,"(30378579, 97674641)"
15111628,2015,Nov,13,Fire,AUTO - Auto Fire,B3,AFD,00-2306,2F,Code 3,4,"(30358950, 97689619)"
15111632,2015,Nov,13,Fire,TRASH - Trash Fire,B4,AFD,00-3607,3F,Code 1,2,"(30190142, 97778268)"
15111647,2015,Nov,13,Fire,ELEC - Electrical Fire,B4,AFD,00-1706,3F,Code 3,3,"(30231748, 97772535)"
15111666,2015,Nov,13,Fire,TRASH - Trash Fire,B4,AFD,00-3607,3F,Code 1,2,"(30190142, 97778268)"
15111670,2015,Nov,13,Fire,TRASH - Trash Fire,B5,AFD,00-0604,3F,Code 1,9,"(30252219, 97757870)"
15111679,2015,Nov,13,Fire,ELEC - Electrical Fire,B3,AFD,00-2301,3F,Code 3,4,"(30357725, 97687017)"
15097568,2015,Oct,6,Fire,AUTO - Auto Fire,B5,AFD,00-2206,2F,Code 3,3,"(30224925, 97703433)"
15097610,2015,Oct,6,Fire,AUTO - Auto Fire,B2,AFD,00-1903,2F,Code 3,10,"(30349681, 97749540)"
15097614,2015,Oct,6,Fire,BBQ - Unsafe Cooking,B4,AFD,00-2001,4F,Code 1,5,"(30209740, 97806644)"
15097618,2015,Oct,6,Fire,TRASH - Trash Fire,B3,AFD,00-3002,3F,Code 1,7,"(30403368, 97709986)"
15097625,2015,Oct,6,Fire,TRASH - Trash Fire,B5,AFD,00-0604,3F,Code 1,9,"(30252219, 97757870)"
15097643,2015,Oct,6,Fire,TRASH - Trash Fire,B1,AFD,00-0102,3F,Code 3,9,"(30271819, 97745234)"
15097798,2015,Oct,7,Fire,ELEC - Electrical Fire,B4,AFD,00-2006,3F,Code 3,2,"(30195990, 97795763)"
15097814,2015,Oct,7,Fire,AUTO - Auto Fire,B5,AFD,00-2202,2F,Code 3,9,"(30243511, 97735303)"
15111913,2015,Nov,14,Fire,ELEC - Electrical Fire,B4,AFD,00-3604,3F,Code 3,5,"(30173881, 97814385)"
15097828,2015,Oct,7,Fire,AUTO - Auto Fire,B2,AFD,00-1603,2F,Code 3,4,"(30325075, 97707071)"
15111926,2015,Nov,14,Fire,GRASS - Small Grass Fire,B3,AFD,00-2608,3F,Code 3,1,"(30301628, 97651099)"
15097913,2015,Oct,7,Fire,TRASH - Trash Fire,B5,AFD,00-2204,3F,Code 3,3,"(30229379, 97704382)"
15097948,2015,Oct,7,Fire,ELEC - Electrical Fire,B4,AFD,00-2005,3F,Code 3,2,"(30198394, 97779807)"
15097959,2015,Oct,7,Fire,AUTO - Auto Fire,B1,AFD,00-0401,2F,Code 3,9,"(30274883, 97762603)"
15112114,2015,Nov,15,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2304,4F,Code 1,4,"(30353411, 97686224)"
15098119,2015,Oct,8,Fire,TRASH - Trash Fire,B5,AFD,00-3504,3F,Code 3,2,"(30210495, 97690000)"
15112142,2015,Nov,15,Fire,AUTO - Auto Fire,B5,AFD,00-3506,2F,Left Blank,,"(30152874, 97670531)"
15112167,2015,Nov,15,Fire,BBQ - Unsafe Cooking,B4,AFD,00-3607,4F,Code 1,2,"(30192018, 97775425)"
15112179,2015,Nov,15,Fire,TRASH - Trash Fire,B3,AFD,00-2601,3F,Code 3,1,"(30299703, 97645104)"
15112193,2015,Nov,15,Fire,AUTO - Auto Fire,B3,AFD,00-2806,2F,Code 3,7,"(30422835, 97708806)"
15112210,2015,Nov,15,Fire,TRASH - Trash Fire,B2,AFD,00-1604,3F,Code 1,4,"(30321102, 97716661)"
15098166,2015,Oct,8,Fire,AUTO - Auto Fire,B5,AFD,00-0602,2F,Code 3,3,"(30238711, 97753627)"
15112237,2015,Nov,15,Fire,AUTO - Auto Fire,B1,AFD,00-0201,2F,Code 3,9,"(30281701, 97739725)"
15112293,2015,Nov,15,Fire,DUMP - Dumpster Fire,B5,AFD,00-3502,3F,Code 3,3,"(30224559, 97742251)"
15112323,2015,Nov,16,Fire,ELEC - Electrical Fire,B4,AFD,00-2006,3F,Code 1,2,"(30195990, 97795763)"
15098213,2015,Oct,8,Fire,GRASS - Small Grass Fire,B3,AFD,00-2306,3F,Code 3,4,"(30362545, 97690199)"
15112375,2015,Nov,16,Fire,ELEC - Electrical Fire,B2,AFD,00-1603,3F,Code 1,4,"(30330774, 97710882)"
15098222,2015,Oct,8,Fire,AUTO - Auto Fire,B5,AFD,00-3504,2F,Code 3,2,"(30182873, 97687638)"
15098295,2015,Oct,8,Fire,AUTO - Auto Fire,B5,AFD,00-0601,2F,Code 3,9,"(30243502, 97735799)"
15098297,2015,Oct,8,Fire,AUTO - Auto Fire,B5,AFD,00-2202,2F,Code 3,9,"(30234659, 97740014)"
15098347,2015,Oct,9,Fire,ELEC - Electrical Fire,B2,AFD,00-3808,3F,Code 3,6,"(30439917, 97779258)"
15112399,2015,Nov,16,Fire,ELEC - Electrical Fire,B1,AFD,00-1206,3F,Code 3,10,"(30308711, 97749802)"
15112421,2015,Nov,16,Fire,TRASH - Trash Fire,B4,AFD,00-2904,3F,Left Blank,,"(30149461, 97847103)"
15098403,2015,Oct,9,Fire,TRASH - Trash Fire,B4,AFD,00-2004,3F,Code 3,5,"(30212462, 97802372)"
15098498,2015,Oct,9,Fire,AUTO - Auto Fire,B5,AFD,00-0504,2F,Code 3,1,"(30292318, 97663638)"
15112478,2015,Nov,16,Fire,ELEC - Electrical Fire,B3,AFD,00-2804,3F,Code 3,7,"(30395216, 97720395)"
15112503,2015,Nov,16,Fire,TRASH - Trash Fire,B5,AFD,00-2401,3F,Code 3,2,"(30188084, 97752443)"
15112613,2015,Nov,16,Fire,TRASH - Trash Fire,B5,AFD,00-2404,3F,Code 3,2,"(30161875, 97745467)"
15098752,2015,Oct,10,Fire,ELEC - Electrical Fire,B3,AFD,00-0801,3F,Code 3,4,"(30367090, 97710396)"
15098762,2015,Oct,10,Fire,ELEC - Electrical Fire,B3,AFD,00-0806,3F,Code 1,7,"(30383426, 97724078)"
15098889,2015,Oct,10,Fire,TRASH - Trash Fire,B5,AFD,00-4210,3F,Left Blank,2,"(30166020, 97625110)"
15098903,2015,Oct,10,Fire,BBQ - Unsafe Cooking,B3,AFD,00-3005,4F,Code 1,4,"(30369654, 97683143)"
15098916,2015,Oct,10,Fire,AUTO - Auto Fire,B3,AFD,00-4103,2F,Code 3,1,"(30331230, 97623275)"
15098919,2015,Oct,10,Fire,TRASH - Trash Fire,B2,AFD,00-3907,3F,Code 3,6,"(30435595, 97831674)"
15098925,2015,Oct,10,Fire,TRASH - Trash Fire,B4,AFD,00-2904,3F,Code 3,5,"(30173142, 97830734)"
15112667,2015,Nov,17,Fire,AUTO - Auto Fire,B3,AFD,00-2305,2F,Code 3,4,"(30349147, 97696442)"
15099071,2015,Oct,11,Fire,ELEC - Electrical Fire,B4,AFD,00-1102,3F,Code 1,5,"(30240429, 97779090)"
15099098,2015,Oct,11,Fire,ELEC - Electrical Fire,B3,AFD,00-1804,3F,Code 1,4,"(30333463, 97692055)"
15099101,2015,Oct,11,Fire,BBQ - Unsafe Cooking,B5,AFD,00-0701,4F,Code 1,3,"(30250843, 97727485)"
15099115,2015,Oct,11,Fire,TRASH - Trash Fire,B4,AFD,00-2904,3F,Code 1,5,"(30154029, 97829517)"
15099139,2015,Oct,11,Fire,AUTO - Auto Fire,B3,AFD,00-1801,2F,Code 3,1,"(30321841, 97668588)"
15112682,2015,Nov,17,Fire,ELEC - Electrical Fire,B1,AFD,00-0102,3F,Code 3,9,"(30269066, 97739100)"
15099202,2015,Oct,11,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Left Blank,9,"(30276654, 97767755)"
15099204,2015,Oct,11,Fire,DUMP - Dumpster Fire,B3,AFD,00-1801,3F,Code 3,1,"(30321328, 97688294)"
15112887,2015,Nov,17,Fire,ELEC - Electrical Fire,B2,AFD,00-2101,3F,Code 3,10,"(30357344, 97749792)"
15112891,2015,Nov,17,Fire,ELEC - Electrical Fire,B2,AFD,00-3802,3F,Code 3,6,"(30455962, 97819987)"
15112903,2015,Nov,17,Fire,TRASH - Trash Fire,B5,AFD,00-0701,3F,Code 3,3,"(30250843, 97727485)"
15112924,2015,Nov,17,Fire,AUTO - Auto Fire,B5,AFD,00-4201,2F,Code 3,2,"(30207003, 97646702)"
15112926,2015,Nov,17,Fire,AUTO - Auto Fire,B5,AFD,00-4204,2F,Code 3,2,"(30203140, 97639690)"
15112993,2015,Nov,18,Fire,TRASH - Trash Fire,B2,AFD,00-1903,3F,Code 3,10,"(30342057, 97760579)"
15112998,2015,Nov,18,Fire,ELEC - Electrical Fire,B2,AFD,00-2502,3F,Code 3,6,"(30408237, 97744716)"
15113025,2015,Nov,18,Fire,ELEC - Electrical Fire,B4,AFD,00-2005,3F,Code 3,2,"(30207990, 97792656)"
15099296,2015,Oct,12,Fire,TRASH - Trash Fire,B3,AFD,00-2805,3F,Code 3,7,"(30403041, 97723973)"
15099444,2015,Oct,12,Fire,AUTO - Auto Fire,B4,AFD,00-1705,2F,Code 3,5,"(30236984, 97791403)"
15099445,2015,Oct,12,Fire,AUTO - Auto Fire,B1,AFD,00-0901,2F,Code 3,10,"(30306902, 97742005)"
15099451,2015,Oct,12,Fire,ELEC - Electrical Fire,B2,AFD,00-3809,3F,Code 3,6,"(30447232, 97776053)"
15099515,2015,Oct,12,Fire,AUTO - Auto Fire,B3,AFD,00-1405,2F,Code 3,9,"(30299921, 97716618)"
15099541,2015,Oct,12,Fire,TRASH - Trash Fire,B5,AFD,00-3502,3F,Code 3,3,"(30228587, 97732438)"
15099543,2015,Oct,12,Fire,DUMP - Dumpster Fire,B3,AFD,00-1402,3F,Code 3,1,"(30282682, 97703217)"
15099550,2015,Oct,12,Fire,TRASH - Trash Fire,B3,AFD,00-0803,3F,Code 1,4,"(30359425, 97709850)"
15113200,2015,Nov,18,Fire,AUTO - Auto Fire,B4,AFD,00-2002,2F,Code 3,5,"(30185927, 97816306)"
15113208,2015,Nov,18,Fire,ELEC - Electrical Fire,B3,AFD,00-1801,3F,Code 3,1,"(30318513, 97688171)"
15113216,2015,Nov,18,Fire,TRASH - Trash Fire,B3,AFD,00-3004,3F,Code 3,1,"(30379202, 97671762)"
15099623,2015,Oct,12,Fire,ELEC - Electrical Fire,B2,AFD,00-2104,3F,Code 1,10,"(30379091, 97743687)"
15113237,2015,Nov,18,Fire,ELEC - Electrical Fire,B4,AFD,00-1101,3F,Code 1,5,"(30255396, 97766252)"
15113330,2015,Nov,19,Fire,GRASS - Small Grass Fire,B3,AFD,00-4108,3F,Code 3,1,"(30323892, 97579622)"
15113333,2015,Nov,19,Fire,TRASH - Trash Fire,B1,AFD,00-0301,3F,Code 3,9,"(30288162, 97747832)"
15113342,2015,Nov,19,Fire,DUMP - Dumpster Fire,B1,AFD,00-1206,3F,Code 1,910,"(30309950, 97740039)"
15113418,2015,Nov,19,Fire,GRASS - Small Grass Fire,B2,AFD,00-1903,3F,Code 3,10,"(30336785, 97755956)"
15099661,2015,Oct,13,Fire,GRASS - Small Grass Fire,B2,AFD,00-4401,3F,Code 3,10,"(30427597, 97760071)"
15099676,2015,Oct,13,Fire,AUTO - Auto Fire,B3,AFD,00-4002,2F,Code 3,1,"(30385573, 97649129)"
15099748,2015,Oct,13,Fire,AUTO - Auto Fire,B5,AFD,00-2402,2F,Code 3,2,"(30205521, 97758147)"
15099800,2015,Oct,13,Fire,TRASH - Trash Fire,B2,AFD,00-1903,3F,Code 3,10,"(30354345, 97755074)"
15099814,2015,Oct,13,Fire,AUTO - Auto Fire,B5,AFD,00-3504,2F,Code 3,2,"(30215822, 97697420)"
15099816,2015,Oct,13,Fire,GRASS - Small Grass Fire,B5,AFD,00-3504,3F,Code 3,2,"(30217998, 97690891)"
15099830,2015,Oct,13,Fire,GRASS - Small Grass Fire,B5,AFD,00-1504,3F,Code 3,3,"(30264017, 97696564)"
15099833,2015,Oct,13,Fire,BRSHL - Brush Alarm / Light,B5,AFD,00-2204,2F,Code 3,3,"(30227035, 97705738)"
15099865,2015,Oct,13,Fire,AUTO - Auto Fire,B3,AFD,00-4005,2F,Code 3,7,"(30437227, 97668968)"
15099866,2015,Oct,13,Fire,AUTO - Auto Fire,B3,AFD,00-4001,2F,Code 3,7,"(30424256, 97671191)"
15099909,2015,Oct,13,Fire,BBQ - Unsafe Cooking,B2,AFD,00-2101,4F,Code 3,10,"(30360120, 97759163)"
15099940,2015,Oct,13,Fire,ELEC - Electrical Fire,B4,AFD,00-2005,3F,Code 3,2,"(30202604, 97798368)"
15099954,2015,Oct,13,Fire,GRASS - Small Grass Fire,B5,AFD,00-0603,3F,Code 3,3,"(30239820, 97766044)"
15100005,2015,Oct,13,Fire,ELEC - Electrical Fire,B4,AFD,00-3603,3F,Code 3,5,"(30140070, 97801322)"
15100009,2015,Oct,13,Fire,TRASH - Trash Fire,B1,AFD,00-0302,3F,Code 3,10,"(30303404, 97754241)"
15100087,2015,Oct,14,Fire,GRASS - Small Grass Fire,B2,AFD,00-3808,3F,Code 3,6,"(30448891, 97790028)"
15100161,2015,Oct,14,Fire,TRASH - Trash Fire,B4,AFD,00-3703,3F,Left Blank,8,"(30239328, 97889245)"
15100427,2015,Oct,14,Fire,AUTO - Auto Fire,B3,AFD,00-1403,2F,Code 3,9,"(30284459, 97721832)"
15100479,2015,Oct,14,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1804,4F,Code 1,4,"(30329718, 97705064)"
15100535,2015,Oct,14,Fire,AUTO - Auto Fire,B3,AFD,00-2304,2F,Code 3,4,"(30343766, 97696800)"
15100558,2015,Oct,14,Fire,TRASH - Trash Fire,B1,AFD,00-1202,3F,Code 3,7,"(30334342, 97739874)"
15113558,2015,Nov,19,Fire,TRASH - Trash Fire,B5,AFD,00-3504,3F,Code 3,2,"(30215580, 97687601)"
15113571,2015,Nov,19,Fire,TRASH - Trash Fire,B5,AFD,00-0501,3F,Code 3,3,"(30267444, 97690681)"
15100574,2015,Oct,14,Fire,TRASH - Trash Fire,B3,AFD,00-2806,3F,Code 3,7,"(30418527, 97706230)"
15100606,2015,Oct,14,Fire,TRASH - Trash Fire,B1,AFD,00-0401,3F,Code 1,9,"(30277997, 97758173)"
15113641,2015,Nov,19,Fire,AUTO - Auto Fire,B3,AFD,00-2801,2F,Code 3,7,"(30430815, 97701210)"
15100624,2015,Oct,14,Fire,AUTO - Auto Fire,B1,AFD,00-0302,2F,Code 3,10,"(30300824, 97757649)"
15100625,2015,Oct,14,Fire,AUTO - Auto Fire,B1,AFD,00-1206,2F,Code 3,10,"(30308097, 97752614)"
15113690,2015,Nov,20,Fire,TRASH - Trash Fire,B5,AFD,00-1501,3F,Code 1,3,"(30256829, 97687338)"
15113695,2015,Nov,20,Fire,ELEC - Electrical Fire,B5,AFD,00-3503,3F,Code 3,3,"(30224966, 97724988)"
15113727,2015,Nov,20,Fire,DUMP - Dumpster Fire,B1,AFD,00-0301,3F,Code 3,9,"(30289313, 97743002)"
15113728,2015,Nov,20,Fire,DUMP - Dumpster Fire,B5,AFD,00-3502,3F,Code 3,3,"(30224767, 97746064)"
15113781,2015,Nov,20,Fire,TRASH - Trash Fire,B5,AFD,00-0501,3F,Code 1,3,"(30267635, 97690563)"
15113788,2015,Nov,20,Fire,ELEC - Electrical Fire,B3,AFD,00-0805,3F,Code 3,7,"(30358312, 97735458)"
15100689,2015,Oct,14,Fire,BBQ - Unsafe Cooking,B3,AFD,00-2301,4F,Code 1,4,"(30359599, 97685152)"
15100703,2015,Oct,14,Fire,ELEC - Electrical Fire,B2,AFD,00-4505,3F,Code 3,6,"(30500936, 97767494)"
15113967,2015,Nov,20,Fire,TRASH - Trash Fire,B4,AFD,00-2901,3F,Code 1,8,"(30205496, 97856005)"
15113970,2015,Nov,20,Fire,ELEC - Electrical Fire,B4,AFD,00-2704,3F,Code 1,58,"(30213998, 97830319)"
15114012,2015,Nov,20,Fire,TRASH - Trash Fire,B4,AFD,00-2906,3F,Code 3,8,"(30185037, 97853073)"
15100749,2015,Oct,14,Fire,BBQ - Unsafe Cooking,B1,AFD,00-1206,4F,Code 1,10,"(30308342, 97744375)"
15114036,2015,Nov,21,Fire,TRASH - Trash Fire,B5,AFD,00-0501,3F,Code 3,1,"(30281333, 97682390)"
15100777,2015,Oct,15,Fire,GRASS - Small Grass Fire,B3,AFD,00-2304,3F,Code 3,14,"(30343989, 97678339)"
15100786,2015,Oct,15,Fire,TRASH - Trash Fire,B3,AFD,00-2801,3F,Code 3,7,"(30413730, 97677585)"
15100797,2015,Oct,15,Fire,AUTO - Auto Fire,B3,AFD,00-3001,2F,Code 3,4,"(30368521, 97703939)"
15100815,2015,Oct,15,Fire,TRASH - Trash Fire,B4,AFD,00-1712,3F,Code 3,5,"(30225258, 97800512)"
15100817,2015,Oct,15,Fire,TRASH - Trash Fire,B3,AFD,00-2304,3F,Code 3,4,"(30344850, 97696114)"
15100920,2015,Oct,15,Fire,DUMP - Dumpster Fire,B1,AFD,00-0903,3F,Code 3,7,"(30324179, 97727466)"
15100940,2015,Oct,15,Fire,GRASS - Small Grass Fire,B4,AFD,00-3203,3F,Code 3,8,"(30264059, 97786109)"
15100957,2015,Oct,15,Fire,DUMP - Dumpster Fire,B5,AFD,00-0502,3F,Code 3,3,"(30271324, 97691861)"
15100977,2015,Oct,15,Fire,ELEC - Electrical Fire,B4,AFD,00-2004,3F,Code 1,5,"(30219694, 97799493)"
15100978,2015,Oct,15,Fire,TRASH - Trash Fire,B4,AFD,00-3605,3F,Code 3,2,"(30180462, 97801632)"
15100983,2015,Oct,15,Fire,TRASH - Trash Fire,B1,AFD,00-0901,3F,Code 3,9,"(30305550, 97730377)"
15100994,2015,Oct,15,Fire,ELEC - Electrical Fire,B1,AFD,00-1206,3F,Code 3,10,"(30316122, 97744589)"
15101028,2015,Oct,15,Fire,TRASH - Trash Fire,B3,AFD,00-0805,3F,Code 1,7,"(30373876, 97733773)"
15101059,2015,Oct,16,Fire,ELEC - Electrical Fire,B4,AFD,00-2705,3F,Code 1,8,"(30205815, 97875644)"
15101092,2015,Oct,16,Fire,TRASH - Trash Fire,B2,AFD,00-3907,3F,Code 3,6,"(30440422, 97822013)"
15101213,2015,Oct,16,Fire,BRSHL - Brush Alarm / Light,B1,AFD,00-0101,2F,Code 3,13,"(30265913, 97731718)"
15101232,2015,Oct,16,Fire,GRASS - Small Grass Fire,B4,AFD,00-4303,3F,Code 1,8,"(30182159, 97923154)"
15101252,2015,Oct,16,Fire,TRASH - Trash Fire,B5,AFD,00-2202,3F,Code 3,3,"(30233746, 97731792)"
15101288,2015,Oct,16,Fire,AUTO - Auto Fire,B2,AFD,00-3102,2F,Code 3,10,"(30389256, 97826512)"
15114345,2015,Nov,22,Fire,TRASH - Trash Fire,B5,AFD,00-1504,3F,Code 3,3,"(30269201, 97699435)"
15114369,2015,Nov,22,Fire,ELEC - Electrical Fire,B3,AFD,00-4101,3F,Code 1,1,"(30346777, 97617009)"
15101327,2015,Oct,16,Fire,TRASH - Trash Fire,B2,AFD,00-1602,3F,Code 3,4,"(30333197, 97704055)"
15114434,2015,Nov,22,Fire,ELEC - Electrical Fire,B3,AFD,00-1805,3F,Code 3,1,"(30328153, 97685605)"
15114436,2015,Nov,22,Fire,ELEC - Electrical Fire,B1,AFD,00-1202,3F,Code 1,7,"(30324530, 97739519)"
15101342,2015,Oct,16,Fire,ELEC - Electrical Fire,B3,AFD,00-2804,3F,Code 3,7,"(30404062, 97713951)"
15101345,2015,Oct,16,Fire,TRASH - Trash Fire,B2,AFD,00-4505,3F,Code 3,6,"(30502574, 97776741)"
15101352,2015,Oct,16,Fire,TRASH - Trash Fire,B4,AFD,00-1702,3F,Code 3,3,"(30216154, 97780098)"
15101403,2015,Oct,16,Fire,GRASS - Small Grass Fire,B1,AFD,00-0302,3F,Code 3,10,"(30304563, 97748564)"
15114497,2015,Nov,22,Fire,TRASH - Trash Fire,B4,AFD,00-3601,3F,Code 1,2,"(30178566, 97790906)"
15114500,2015,Nov,22,Fire,DUMP - Dumpster Fire,B5,AFD,00-2403,3F,Code 3,2,"(30193055, 97764276)"
15101431,2015,Oct,17,Fire,TRASH - Trash Fire,B5,AFD,00-0702,3F,Code 3,3,"(30251737, 97708822)"
15114532,2015,Nov,22,Fire,TRASH - Trash Fire,B2,AFD,00-4401,3F,Code 3,10,"(30431836, 97767138)"
15101533,2015,Oct,17,Fire,TRASH - Trash Fire,B5,AFD,00-2402,3F,Code 3,2,"(30197025, 97744168)"
15114590,2015,Nov,22,Fire,AUTO - Auto Fire,B3,AFD,00-2607,2F,Code 3,1,"(30302309, 97661162)"
15114702,2015,Nov,23,Fire,GRASS - Small Grass Fire,B2,AFD,00-3102,3F,Code 3,10,"(30377188, 97805483)"
15114774,2015,Nov,23,Fire,AUTO - Auto Fire,B3,AFD,00-1404,2F,Code 3,9,"(30296388, 97718315)"
15114783,2015,Nov,23,Fire,ELEC - Electrical Fire,B2,AFD,00-2102,3F,Code 3,10,"(30370356, 97757816)"
15114803,2015,Nov,23,Fire,TRASH - Trash Fire,B2,AFD,00-2501,3F,Code 1,6,"(30433178, 97764289)"
15114829,2015,Nov,23,Fire,AUTO - Auto Fire,B4,AFD,00-2902,2F,Code 3,5,"(30206047, 97829331)"
15101610,2015,Oct,17,Fire,BBQ - Unsafe Cooking,B3,AFD,00-1801,4F,Code 1,1,"(30314589, 97673639)"
15114867,2015,Nov,23,Fire,AUTO - Auto Fire,B5,AFD,00-2402,2F,Left Blank,2,"(30199725, 97734776)"
15114872,2015,Nov,23,Fire,AUTO - Auto Fire,B5,AFD,00-0604,2F,Code 3,9,"(30252273, 97748653)"
15114909,2015,Nov,23,Fire,TRASH - Trash Fire,B4,AFD,00-2904,3F,Code 3,,"(30149461, 97847103)"
15114912,2015,Nov,23,Fire,ELEC - Electrical Fire,B3,AFD,00-2301,3F,Code 3,4,"(30354028, 97675930)"
15114920,2015,Nov,23,Fire,GRASS - Small Grass Fire,B5,AFD,00-0501,3F,Code 3,1,"(30280135, 97679943)"
15114988,2015,Nov,24,Fire,TRASH - Trash Fire,B5,AFD,00-2203,3F,Code 3,3,"(30240419, 97711549)"
15115008,2015,Nov,24,Fire,TRASH - Trash Fire,B1,AFD,00-0203,3F,Code 3,1,"(30277395, 97716617)"
15101631,2015,Oct,17,Fire,GRASS - Small Grass Fire,B3,AFD,00-2806,3F,Code 3,7,"(30429830, 97714602)"
15115056,2015,Nov,24,Fire,AUTO - Auto Fire,B4,AFD,00-3603,2F,Left Blank,5,"(30109604, 97808477)"
15101816,2015,Oct,18,Fire,BOX -Structure Fire,B2,AFD,00-1903,1F,Code 3,10,"(30342686, 97765930)"
15101851,2015,Oct,18,Fire,AUTO - Auto Fire,B4,AFD,00-3606,2F,Code 3,2,"(30183876, 97792672)"
15101863,2015,Oct,18,Fire,GRASS - Small Grass Fire,B3,AFD,00-0807,3F,Code 3,7,"(30385242, 97742014)"
15101961,2015,Oct,18,Fire,AUTO - Auto Fire,B3,AFD,00-4005,2F,Code 3,7,"(30430202, 97670056)"
15101971,2015,Oct,18,Fire,TRASH - Trash Fire,B3,AFD,00-2304,3F,Code 1,4,"(30338413, 97692509)"
